############ Scenario Component Meta-Data ############
#Scenario component type: Tech Avail
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>base load generation  : biomass_base_conv  :  biomass (conv) (cooling pond)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>base load generation  : biomass_base_conv  :  biomass (conv) (dry cooling)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>base load generation  : biomass_base_conv  :  biomass (conv) (once through)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>base load generation  : biomass_base_conv  :  biomass (conv) (recirculating)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>base load generation  : biomass_base_conv  :  biomass (conv) (seawater)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>base load generation  : biomass_base_conv_CCS  :  biomass (conv CCS) (dry cooling)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>base load generation  : biomass_base_conv_CCS  :  biomass (conv CCS) (recirculating)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>base load generation  : biomass_base_conv_CCS  :  biomass (conv CCS) (seawater)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>intermediate generation  : biomass_int_conv  :  biomass (conv) (cooling pond)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>intermediate generation  : biomass_int_conv  :  biomass (conv) (dry cooling)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>intermediate generation  : biomass_int_conv  :  biomass (conv) (once through)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>intermediate generation  : biomass_int_conv  :  biomass (conv) (recirculating)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>intermediate generation  : biomass_int_conv  :  biomass (conv) (seawater)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>intermediate generation  : biomass_int_conv_CCS  :  biomass (conv CCS) (dry cooling)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>intermediate generation  : biomass_int_conv_CCS  :  biomass (conv CCS) (recirculating)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>intermediate generation  : biomass_int_conv_CCS  :  biomass (conv CCS) (seawater)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>electricity  :  biomass  :  biomass (conv)  :  EJ
#Bound:Never>true,Range>false,First>1975,Last>2015,Tech>electricity  :  biomass  :  biomass (conv CCS)  :  EJ
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
######################################################
INPUT_TABLE
Variable ID
GLIMPSEStubTechShrwt

region,sector,subsector,tech,year,value
OH,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
OH,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
OH,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
OH,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
OH,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
OK,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
OR,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
PA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
RI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
SC,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
SD,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
TN,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
TX,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
UT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
VA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
VT,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
WA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
WI,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
WV,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
WY,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2015,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2020,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2025,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2030,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2035,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2040,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2045,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2050,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2055,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2060,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2065,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2070,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2075,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2080,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2085,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2090,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2095,0.0
USA,base load generation,biomass,biomass_base_conv,biomass (conv) (recirculating),2100,0.0
AK,base load generation,biomass,biomass_base_conv,biomass (conv) (seawater),2015,0.0
AK,base load generation,biomass,biomass_base_conv,biomass (conv) (seawater),2020,0.0
AK,base load generation,biomass,biomass_base_conv,biomass (conv) (seawater),2025,0.0
AK,base load generation,biomass,biomass_base_conv,biomass (conv) (seawater),2030,0.0
AK,base load generation,biomass,biomass_base_conv,biomass (conv) (seawater),2035,0.0
AK,base load generation,biomass,biomass_base_conv,biomass (conv) (seawater),2040,0.0
AK,base load generation,biomass,biomass_base_conv,biomass (conv) (seawater),2045,0.0
AK,base load generation,biomass,biomass_base_conv,biomass (conv) (seawater),2050,0.0
AK,base load generation,biomass,biomass_base_conv,biomass (conv) (seawater),2055,0.0
AK,base load generation,biomass,biomass_base_conv,biomass (conv) (seawater),2060,0.0
AK,base load generation,biomass,biomass_base_conv,biomass (conv) (seawater),2065,0.0
AK,base load generation,biomass,biomass_base_conv,biomass (conv) (seawater),2070,0.0
