############ Scenario Component Meta-Data ############
#Scenario component type: Tech Avail
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid clothes dryers  :  electricity  :  clothes dryer  :  Mt
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid clothes dryers  :  gas  :  clothes dryer  :  Mt
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid clothes washers  :  electricity  :  clothes washer  :  billion cycles
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooking  :  gas  :  gas oven  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooking  :  gas  :  gas oven hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooking  :  refined liquids  :  lpg oven  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooking  :  refined liquids  :  lpg oven hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooling  :  electricity  :  air conditioning  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooling  :  gas  :  gas  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid dishwashers  :  electricity  :  dishwasher  :  billion cycles
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid freezers  :  electricity  :  freezer  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  biomass  :  wood furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  coal  :  coal furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  electricity  :  electric furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  gas  :  gas furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  gas  :  gas furnace hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  refined liquids  :  fuel furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  refined liquids  :  fuel furnace hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  traditional biomass  :  traditional biomass  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  electricity  :  electric resistance water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  electricity  :  electric resistance water heater hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  gas  :  gas water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  gas  :  gas water heater hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  refined liquids  :  fuel water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  refined liquids  :  fuel water heater hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid lighting  :  electricity  :  fluorescent  :  petalumen-hours
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid lighting  :  electricity  :  incandescent  :  petalumen-hours
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid refrigerators  :  electricity  :  refrigerator  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooking  :  electricity  :  electric range  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooking  :  gas  :  gas range  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooking  :  gas  :  gas range hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooling  :  electricity  :  air conditioning  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooling  :  gas  :  gas cooling  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  biomass  :  wood furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  coal  :  coal furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  district heat  :  district heat  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  electricity  :  electric furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  gas  :  gas furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  gas  :  gas furnace hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  refined liquids  :  fuel furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm hot water  :  electricity  :  electric resistance water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm hot water  :  gas  :  gas water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm hot water  :  gas  :  gas water heater hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm hot water  :  refined liquids  :  fuel water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm lighting  :  electricity  :  fluorescent  :  petalumen-hours
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm lighting  :  electricity  :  incandescent  :  petalumen-hours
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm refrigeration  :  electricity  :  refrigeration  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm ventilation  :  electricity  :  ventilation  :  million km3
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
######################################################
INPUT_TABLE
Variable ID
GLIMPSEStubTechShrwt

region,sector,subsector,tech,year,value
TX,resid cooking,refined liquids,lpg oven hi-eff,2080,0.0
TX,resid cooking,refined liquids,lpg oven hi-eff,2085,0.0
TX,resid cooking,refined liquids,lpg oven hi-eff,2090,0.0
TX,resid cooking,refined liquids,lpg oven hi-eff,2095,0.0
TX,resid cooking,refined liquids,lpg oven hi-eff,2100,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2025,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2030,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2035,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2040,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2045,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2050,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2055,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2060,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2065,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2070,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2075,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2080,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2085,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2090,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2095,0.0
UT,resid cooking,refined liquids,lpg oven hi-eff,2100,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2025,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2030,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2035,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2040,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2045,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2050,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2055,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2060,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2065,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2070,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2075,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2080,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2085,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2090,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2095,0.0
VA,resid cooking,refined liquids,lpg oven hi-eff,2100,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2025,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2030,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2035,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2040,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2045,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2050,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2055,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2060,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2065,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2070,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2075,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2080,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2085,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2090,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2095,0.0
VT,resid cooking,refined liquids,lpg oven hi-eff,2100,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2025,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2030,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2035,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2040,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2045,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2050,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2055,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2060,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2065,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2070,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2075,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2080,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2085,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2090,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2095,0.0
WA,resid cooking,refined liquids,lpg oven hi-eff,2100,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2025,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2030,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2035,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2040,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2045,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2050,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2055,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2060,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2065,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2070,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2075,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2080,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2085,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2090,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2095,0.0
WI,resid cooking,refined liquids,lpg oven hi-eff,2100,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2025,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2030,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2035,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2040,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2045,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2050,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2055,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2060,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2065,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2070,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2075,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2080,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2085,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2090,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2095,0.0
WV,resid cooking,refined liquids,lpg oven hi-eff,2100,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2025,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2030,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2035,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2040,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2045,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2050,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2055,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2060,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2065,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2070,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2075,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2080,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2085,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2090,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2095,0.0
WY,resid cooking,refined liquids,lpg oven hi-eff,2100,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2025,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2030,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2035,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2040,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2045,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2050,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2055,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2060,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2065,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2070,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2075,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2080,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2085,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2090,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2095,0.0
USA,resid cooking,refined liquids,lpg oven hi-eff,2100,0.0
AK,resid cooling,electricity,air conditioning,2025,0.0
AK,resid cooling,electricity,air conditioning,2030,0.0
AK,resid cooling,electricity,air conditioning,2035,0.0
AK,resid cooling,electricity,air conditioning,2040,0.0
AK,resid cooling,electricity,air conditioning,2045,0.0
AK,resid cooling,electricity,air conditioning,2050,0.0
AK,resid cooling,electricity,air conditioning,2055,0.0
AK,resid cooling,electricity,air conditioning,2060,0.0
AK,resid cooling,electricity,air conditioning,2065,0.0
AK,resid cooling,electricity,air conditioning,2070,0.0
AK,resid cooling,electricity,air conditioning,2075,0.0
AK,resid cooling,electricity,air conditioning,2080,0.0
AK,resid cooling,electricity,air conditioning,2085,0.0
AK,resid cooling,electricity,air conditioning,2090,0.0
AK,resid cooling,electricity,air conditioning,2095,0.0
AK,resid cooling,electricity,air conditioning,2100,0.0
AL,resid cooling,electricity,air conditioning,2025,0.0
AL,resid cooling,electricity,air conditioning,2030,0.0
AL,resid cooling,electricity,air conditioning,2035,0.0
AL,resid cooling,electricity,air conditioning,2040,0.0
AL,resid cooling,electricity,air conditioning,2045,0.0
AL,resid cooling,electricity,air conditioning,2050,0.0
AL,resid cooling,electricity,air conditioning,2055,0.0
AL,resid cooling,electricity,air conditioning,2060,0.0
AL,resid cooling,electricity,air conditioning,2065,0.0
AL,resid cooling,electricity,air conditioning,2070,0.0
AL,resid cooling,electricity,air conditioning,2075,0.0
AL,resid cooling,electricity,air conditioning,2080,0.0
AL,resid cooling,electricity,air conditioning,2085,0.0
AL,resid cooling,electricity,air conditioning,2090,0.0
AL,resid cooling,electricity,air conditioning,2095,0.0
AL,resid cooling,electricity,air conditioning,2100,0.0
AR,resid cooling,electricity,air conditioning,2025,0.0
AR,resid cooling,electricity,air conditioning,2030,0.0
AR,resid cooling,electricity,air conditioning,2035,0.0
AR,resid cooling,electricity,air conditioning,2040,0.0
AR,resid cooling,electricity,air conditioning,2045,0.0
AR,resid cooling,electricity,air conditioning,2050,0.0
AR,resid cooling,electricity,air conditioning,2055,0.0
AR,resid cooling,electricity,air conditioning,2060,0.0
AR,resid cooling,electricity,air conditioning,2065,0.0
AR,resid cooling,electricity,air conditioning,2070,0.0
AR,resid cooling,electricity,air conditioning,2075,0.0
AR,resid cooling,electricity,air conditioning,2080,0.0
AR,resid cooling,electricity,air conditioning,2085,0.0
AR,resid cooling,electricity,air conditioning,2090,0.0
AR,resid cooling,electricity,air conditioning,2095,0.0
AR,resid cooling,electricity,air conditioning,2100,0.0
AZ,resid cooling,electricity,air conditioning,2025,0.0
AZ,resid cooling,electricity,air conditioning,2030,0.0
AZ,resid cooling,electricity,air conditioning,2035,0.0
AZ,resid cooling,electricity,air conditioning,2040,0.0
AZ,resid cooling,electricity,air conditioning,2045,0.0
AZ,resid cooling,electricity,air conditioning,2050,0.0
AZ,resid cooling,electricity,air conditioning,2055,0.0
AZ,resid cooling,electricity,air conditioning,2060,0.0
AZ,resid cooling,electricity,air conditioning,2065,0.0
AZ,resid cooling,electricity,air conditioning,2070,0.0
AZ,resid cooling,electricity,air conditioning,2075,0.0
AZ,resid cooling,electricity,air conditioning,2080,0.0
AZ,resid cooling,electricity,air conditioning,2085,0.0
AZ,resid cooling,electricity,air conditioning,2090,0.0
AZ,resid cooling,electricity,air conditioning,2095,0.0
AZ,resid cooling,electricity,air conditioning,2100,0.0
CA,resid cooling,electricity,air conditioning,2025,0.0
CA,resid cooling,electricity,air conditioning,2030,0.0
CA,resid cooling,electricity,air conditioning,2035,0.0
CA,resid cooling,electricity,air conditioning,2040,0.0
CA,resid cooling,electricity,air conditioning,2045,0.0
CA,resid cooling,electricity,air conditioning,2050,0.0
CA,resid cooling,electricity,air conditioning,2055,0.0
CA,resid cooling,electricity,air conditioning,2060,0.0
CA,resid cooling,electricity,air conditioning,2065,0.0
CA,resid cooling,electricity,air conditioning,2070,0.0
CA,resid cooling,electricity,air conditioning,2075,0.0
CA,resid cooling,electricity,air conditioning,2080,0.0
CA,resid cooling,electricity,air conditioning,2085,0.0
CA,resid cooling,electricity,air conditioning,2090,0.0
CA,resid cooling,electricity,air conditioning,2095,0.0
CA,resid cooling,electricity,air conditioning,2100,0.0
CO,resid cooling,electricity,air conditioning,2025,0.0
CO,resid cooling,electricity,air conditioning,2030,0.0
CO,resid cooling,electricity,air conditioning,2035,0.0
CO,resid cooling,electricity,air conditioning,2040,0.0
CO,resid cooling,electricity,air conditioning,2045,0.0
CO,resid cooling,electricity,air conditioning,2050,0.0
CO,resid cooling,electricity,air conditioning,2055,0.0
CO,resid cooling,electricity,air conditioning,2060,0.0
CO,resid cooling,electricity,air conditioning,2065,0.0
CO,resid cooling,electricity,air conditioning,2070,0.0
CO,resid cooling,electricity,air conditioning,2075,0.0
CO,resid cooling,electricity,air conditioning,2080,0.0
CO,resid cooling,electricity,air conditioning,2085,0.0
CO,resid cooling,electricity,air conditioning,2090,0.0
CO,resid cooling,electricity,air conditioning,2095,0.0
CO,resid cooling,electricity,air conditioning,2100,0.0
CT,resid cooling,electricity,air conditioning,2025,0.0
CT,resid cooling,electricity,air conditioning,2030,0.0
CT,resid cooling,electricity,air conditioning,2035,0.0
CT,resid cooling,electricity,air conditioning,2040,0.0
CT,resid cooling,electricity,air conditioning,2045,0.0
CT,resid cooling,electricity,air conditioning,2050,0.0
CT,resid cooling,electricity,air conditioning,2055,0.0
CT,resid cooling,electricity,air conditioning,2060,0.0
CT,resid cooling,electricity,air conditioning,2065,0.0
CT,resid cooling,electricity,air conditioning,2070,0.0
CT,resid cooling,electricity,air conditioning,2075,0.0
CT,resid cooling,electricity,air conditioning,2080,0.0
CT,resid cooling,electricity,air conditioning,2085,0.0
CT,resid cooling,electricity,air conditioning,2090,0.0
CT,resid cooling,electricity,air conditioning,2095,0.0
CT,resid cooling,electricity,air conditioning,2100,0.0
DC,resid cooling,electricity,air conditioning,2025,0.0
DC,resid cooling,electricity,air conditioning,2030,0.0
DC,resid cooling,electricity,air conditioning,2035,0.0
DC,resid cooling,electricity,air conditioning,2040,0.0
DC,resid cooling,electricity,air conditioning,2045,0.0
DC,resid cooling,electricity,air conditioning,2050,0.0
DC,resid cooling,electricity,air conditioning,2055,0.0
DC,resid cooling,electricity,air conditioning,2060,0.0
DC,resid cooling,electricity,air conditioning,2065,0.0
DC,resid cooling,electricity,air conditioning,2070,0.0
DC,resid cooling,electricity,air conditioning,2075,0.0
DC,resid cooling,electricity,air conditioning,2080,0.0
DC,resid cooling,electricity,air conditioning,2085,0.0
DC,resid cooling,electricity,air conditioning,2090,0.0
DC,resid cooling,electricity,air conditioning,2095,0.0
DC,resid cooling,electricity,air conditioning,2100,0.0
DE,resid cooling,electricity,air conditioning,2025,0.0
DE,resid cooling,electricity,air conditioning,2030,0.0
DE,resid cooling,electricity,air conditioning,2035,0.0
DE,resid cooling,electricity,air conditioning,2040,0.0
DE,resid cooling,electricity,air conditioning,2045,0.0
DE,resid cooling,electricity,air conditioning,2050,0.0
DE,resid cooling,electricity,air conditioning,2055,0.0
DE,resid cooling,electricity,air conditioning,2060,0.0
DE,resid cooling,electricity,air conditioning,2065,0.0
DE,resid cooling,electricity,air conditioning,2070,0.0
DE,resid cooling,electricity,air conditioning,2075,0.0
DE,resid cooling,electricity,air conditioning,2080,0.0
DE,resid cooling,electricity,air conditioning,2085,0.0
DE,resid cooling,electricity,air conditioning,2090,0.0
DE,resid cooling,electricity,air conditioning,2095,0.0
DE,resid cooling,electricity,air conditioning,2100,0.0
FL,resid cooling,electricity,air conditioning,2025,0.0
FL,resid cooling,electricity,air conditioning,2030,0.0
FL,resid cooling,electricity,air conditioning,2035,0.0
FL,resid cooling,electricity,air conditioning,2040,0.0
FL,resid cooling,electricity,air conditioning,2045,0.0
FL,resid cooling,electricity,air conditioning,2050,0.0
FL,resid cooling,electricity,air conditioning,2055,0.0
FL,resid cooling,electricity,air conditioning,2060,0.0
FL,resid cooling,electricity,air conditioning,2065,0.0
FL,resid cooling,electricity,air conditioning,2070,0.0
FL,resid cooling,electricity,air conditioning,2075,0.0
FL,resid cooling,electricity,air conditioning,2080,0.0
FL,resid cooling,electricity,air conditioning,2085,0.0
FL,resid cooling,electricity,air conditioning,2090,0.0
FL,resid cooling,electricity,air conditioning,2095,0.0
FL,resid cooling,electricity,air conditioning,2100,0.0
GA,resid cooling,electricity,air conditioning,2025,0.0
GA,resid cooling,electricity,air conditioning,2030,0.0
GA,resid cooling,electricity,air conditioning,2035,0.0
GA,resid cooling,electricity,air conditioning,2040,0.0
GA,resid cooling,electricity,air conditioning,2045,0.0
GA,resid cooling,electricity,air conditioning,2050,0.0
GA,resid cooling,electricity,air conditioning,2055,0.0
GA,resid cooling,electricity,air conditioning,2060,0.0
GA,resid cooling,electricity,air conditioning,2065,0.0
GA,resid cooling,electricity,air conditioning,2070,0.0
GA,resid cooling,electricity,air conditioning,2075,0.0
GA,resid cooling,electricity,air conditioning,2080,0.0
GA,resid cooling,electricity,air conditioning,2085,0.0
GA,resid cooling,electricity,air conditioning,2090,0.0
GA,resid cooling,electricity,air conditioning,2095,0.0
GA,resid cooling,electricity,air conditioning,2100,0.0
HI,resid cooling,electricity,air conditioning,2025,0.0
HI,resid cooling,electricity,air conditioning,2030,0.0
HI,resid cooling,electricity,air conditioning,2035,0.0
HI,resid cooling,electricity,air conditioning,2040,0.0
HI,resid cooling,electricity,air conditioning,2045,0.0
HI,resid cooling,electricity,air conditioning,2050,0.0
HI,resid cooling,electricity,air conditioning,2055,0.0
HI,resid cooling,electricity,air conditioning,2060,0.0
HI,resid cooling,electricity,air conditioning,2065,0.0
HI,resid cooling,electricity,air conditioning,2070,0.0
HI,resid cooling,electricity,air conditioning,2075,0.0
HI,resid cooling,electricity,air conditioning,2080,0.0
HI,resid cooling,electricity,air conditioning,2085,0.0
HI,resid cooling,electricity,air conditioning,2090,0.0
HI,resid cooling,electricity,air conditioning,2095,0.0
HI,resid cooling,electricity,air conditioning,2100,0.0
IA,resid cooling,electricity,air conditioning,2025,0.0
IA,resid cooling,electricity,air conditioning,2030,0.0
IA,resid cooling,electricity,air conditioning,2035,0.0
IA,resid cooling,electricity,air conditioning,2040,0.0
IA,resid cooling,electricity,air conditioning,2045,0.0
IA,resid cooling,electricity,air conditioning,2050,0.0
IA,resid cooling,electricity,air conditioning,2055,0.0
IA,resid cooling,electricity,air conditioning,2060,0.0
IA,resid cooling,electricity,air conditioning,2065,0.0
IA,resid cooling,electricity,air conditioning,2070,0.0
IA,resid cooling,electricity,air conditioning,2075,0.0
IA,resid cooling,electricity,air conditioning,2080,0.0
IA,resid cooling,electricity,air conditioning,2085,0.0
IA,resid cooling,electricity,air conditioning,2090,0.0
IA,resid cooling,electricity,air conditioning,2095,0.0
IA,resid cooling,electricity,air conditioning,2100,0.0
ID,resid cooling,electricity,air conditioning,2025,0.0
ID,resid cooling,electricity,air conditioning,2030,0.0
ID,resid cooling,electricity,air conditioning,2035,0.0
ID,resid cooling,electricity,air conditioning,2040,0.0
ID,resid cooling,electricity,air conditioning,2045,0.0
ID,resid cooling,electricity,air conditioning,2050,0.0
ID,resid cooling,electricity,air conditioning,2055,0.0
ID,resid cooling,electricity,air conditioning,2060,0.0
ID,resid cooling,electricity,air conditioning,2065,0.0
ID,resid cooling,electricity,air conditioning,2070,0.0
ID,resid cooling,electricity,air conditioning,2075,0.0
ID,resid cooling,electricity,air conditioning,2080,0.0
ID,resid cooling,electricity,air conditioning,2085,0.0
ID,resid cooling,electricity,air conditioning,2090,0.0
ID,resid cooling,electricity,air conditioning,2095,0.0
ID,resid cooling,electricity,air conditioning,2100,0.0
IL,resid cooling,electricity,air conditioning,2025,0.0
IL,resid cooling,electricity,air conditioning,2030,0.0
IL,resid cooling,electricity,air conditioning,2035,0.0
IL,resid cooling,electricity,air conditioning,2040,0.0
IL,resid cooling,electricity,air conditioning,2045,0.0
IL,resid cooling,electricity,air conditioning,2050,0.0
IL,resid cooling,electricity,air conditioning,2055,0.0
IL,resid cooling,electricity,air conditioning,2060,0.0
IL,resid cooling,electricity,air conditioning,2065,0.0
IL,resid cooling,electricity,air conditioning,2070,0.0
IL,resid cooling,electricity,air conditioning,2075,0.0
IL,resid cooling,electricity,air conditioning,2080,0.0
IL,resid cooling,electricity,air conditioning,2085,0.0
IL,resid cooling,electricity,air conditioning,2090,0.0
IL,resid cooling,electricity,air conditioning,2095,0.0
IL,resid cooling,electricity,air conditioning,2100,0.0
IN,resid cooling,electricity,air conditioning,2025,0.0
IN,resid cooling,electricity,air conditioning,2030,0.0
IN,resid cooling,electricity,air conditioning,2035,0.0
IN,resid cooling,electricity,air conditioning,2040,0.0
IN,resid cooling,electricity,air conditioning,2045,0.0
IN,resid cooling,electricity,air conditioning,2050,0.0
IN,resid cooling,electricity,air conditioning,2055,0.0
IN,resid cooling,electricity,air conditioning,2060,0.0
IN,resid cooling,electricity,air conditioning,2065,0.0
IN,resid cooling,electricity,air conditioning,2070,0.0
IN,resid cooling,electricity,air conditioning,2075,0.0
IN,resid cooling,electricity,air conditioning,2080,0.0
IN,resid cooling,electricity,air conditioning,2085,0.0
