########## Scenario Component Metadata ##########
#Scenario component type: Market Share
#Type: HDV-EV
#Subset: trn_freight_road : Light truck : BEV : million ton-km;
#Superset: trn_freight_road : Light truck : BEV : million ton-km;trn_freight_road : Light truck : FCEV : million ton-km;trn_freight_road : Light truck : Hybrid Liquids : million ton-km;trn_freight_road : Light truck : Liquids : million ton-km;trn_freight_road : Light truck : NG : million ton-km;
#Applied to: New Purchases
#Treatment: Across Selected Regions
#Constraint: Lower
#Policy name: HDV-EV_New_Reg10
#Market name: HDV-EV_New_Reg_Mkt10
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
#Table data:2025 , 0.0833
#Table data:2030 , 0.167
#Table data:2035 , 0.250
#Table data:2040 , 0.333
#Table data:2045 , 0.417
#Table data:2050 , 0.500
#Table data:2055 , .5
#################################################
INPUT_TABLE
Variable ID
GLIMPSEPFStdActivate

region,policy,market,type,year,constrained
DE,trn_freight_road,Light truck,BEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
DE,trn_freight_road,Light truck,FCEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
DE,trn_freight_road,Light truck,Hybrid Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
DE,trn_freight_road,Light truck,Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
DE,trn_freight_road,Light truck,NG,2045,HDV-EV_New_Reg10-2045,2045,0.417
DE,trn_freight_road,Light truck,BEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
DE,trn_freight_road,Light truck,FCEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
DE,trn_freight_road,Light truck,Hybrid Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
DE,trn_freight_road,Light truck,Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
DE,trn_freight_road,Light truck,NG,2050,HDV-EV_New_Reg10-2050,2050,0.5
DE,trn_freight_road,Light truck,BEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
DE,trn_freight_road,Light truck,FCEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
DE,trn_freight_road,Light truck,Hybrid Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
DE,trn_freight_road,Light truck,Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
DE,trn_freight_road,Light truck,NG,2055,HDV-EV_New_Reg10-2055,2055,0.5
FL,trn_freight_road,Light truck,BEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
FL,trn_freight_road,Light truck,FCEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
FL,trn_freight_road,Light truck,Hybrid Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
FL,trn_freight_road,Light truck,Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
FL,trn_freight_road,Light truck,NG,2025,HDV-EV_New_Reg10-2025,2025,0.0833
FL,trn_freight_road,Light truck,BEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
FL,trn_freight_road,Light truck,FCEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
FL,trn_freight_road,Light truck,Hybrid Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
FL,trn_freight_road,Light truck,Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
FL,trn_freight_road,Light truck,NG,2030,HDV-EV_New_Reg10-2030,2030,0.167
FL,trn_freight_road,Light truck,BEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
FL,trn_freight_road,Light truck,FCEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
FL,trn_freight_road,Light truck,Hybrid Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
FL,trn_freight_road,Light truck,Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
FL,trn_freight_road,Light truck,NG,2035,HDV-EV_New_Reg10-2035,2035,0.25
FL,trn_freight_road,Light truck,BEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
FL,trn_freight_road,Light truck,FCEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
FL,trn_freight_road,Light truck,Hybrid Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
FL,trn_freight_road,Light truck,Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
FL,trn_freight_road,Light truck,NG,2040,HDV-EV_New_Reg10-2040,2040,0.333
FL,trn_freight_road,Light truck,BEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
FL,trn_freight_road,Light truck,FCEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
FL,trn_freight_road,Light truck,Hybrid Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
FL,trn_freight_road,Light truck,Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
FL,trn_freight_road,Light truck,NG,2045,HDV-EV_New_Reg10-2045,2045,0.417
FL,trn_freight_road,Light truck,BEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
FL,trn_freight_road,Light truck,FCEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
FL,trn_freight_road,Light truck,Hybrid Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
FL,trn_freight_road,Light truck,Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
FL,trn_freight_road,Light truck,NG,2050,HDV-EV_New_Reg10-2050,2050,0.5
FL,trn_freight_road,Light truck,BEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
FL,trn_freight_road,Light truck,FCEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
FL,trn_freight_road,Light truck,Hybrid Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
FL,trn_freight_road,Light truck,Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
FL,trn_freight_road,Light truck,NG,2055,HDV-EV_New_Reg10-2055,2055,0.5
GA,trn_freight_road,Light truck,BEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
GA,trn_freight_road,Light truck,FCEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
GA,trn_freight_road,Light truck,Hybrid Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
GA,trn_freight_road,Light truck,Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
GA,trn_freight_road,Light truck,NG,2025,HDV-EV_New_Reg10-2025,2025,0.0833
GA,trn_freight_road,Light truck,BEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
GA,trn_freight_road,Light truck,FCEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
GA,trn_freight_road,Light truck,Hybrid Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
GA,trn_freight_road,Light truck,Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
GA,trn_freight_road,Light truck,NG,2030,HDV-EV_New_Reg10-2030,2030,0.167
GA,trn_freight_road,Light truck,BEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
GA,trn_freight_road,Light truck,FCEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
GA,trn_freight_road,Light truck,Hybrid Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
GA,trn_freight_road,Light truck,Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
GA,trn_freight_road,Light truck,NG,2035,HDV-EV_New_Reg10-2035,2035,0.25
GA,trn_freight_road,Light truck,BEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
GA,trn_freight_road,Light truck,FCEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
GA,trn_freight_road,Light truck,Hybrid Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
GA,trn_freight_road,Light truck,Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
GA,trn_freight_road,Light truck,NG,2040,HDV-EV_New_Reg10-2040,2040,0.333
GA,trn_freight_road,Light truck,BEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
GA,trn_freight_road,Light truck,FCEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
GA,trn_freight_road,Light truck,Hybrid Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
GA,trn_freight_road,Light truck,Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
GA,trn_freight_road,Light truck,NG,2045,HDV-EV_New_Reg10-2045,2045,0.417
GA,trn_freight_road,Light truck,BEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
GA,trn_freight_road,Light truck,FCEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
GA,trn_freight_road,Light truck,Hybrid Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
GA,trn_freight_road,Light truck,Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
GA,trn_freight_road,Light truck,NG,2050,HDV-EV_New_Reg10-2050,2050,0.5
GA,trn_freight_road,Light truck,BEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
GA,trn_freight_road,Light truck,FCEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
GA,trn_freight_road,Light truck,Hybrid Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
GA,trn_freight_road,Light truck,Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
GA,trn_freight_road,Light truck,NG,2055,HDV-EV_New_Reg10-2055,2055,0.5
HI,trn_freight_road,Light truck,BEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
HI,trn_freight_road,Light truck,FCEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
HI,trn_freight_road,Light truck,Hybrid Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
HI,trn_freight_road,Light truck,Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
HI,trn_freight_road,Light truck,NG,2025,HDV-EV_New_Reg10-2025,2025,0.0833
HI,trn_freight_road,Light truck,BEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
HI,trn_freight_road,Light truck,FCEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
HI,trn_freight_road,Light truck,Hybrid Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
HI,trn_freight_road,Light truck,Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
HI,trn_freight_road,Light truck,NG,2030,HDV-EV_New_Reg10-2030,2030,0.167
HI,trn_freight_road,Light truck,BEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
HI,trn_freight_road,Light truck,FCEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
HI,trn_freight_road,Light truck,Hybrid Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
HI,trn_freight_road,Light truck,Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
HI,trn_freight_road,Light truck,NG,2035,HDV-EV_New_Reg10-2035,2035,0.25
HI,trn_freight_road,Light truck,BEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
HI,trn_freight_road,Light truck,FCEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
HI,trn_freight_road,Light truck,Hybrid Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
HI,trn_freight_road,Light truck,Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
HI,trn_freight_road,Light truck,NG,2040,HDV-EV_New_Reg10-2040,2040,0.333
HI,trn_freight_road,Light truck,BEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
HI,trn_freight_road,Light truck,FCEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
HI,trn_freight_road,Light truck,Hybrid Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
HI,trn_freight_road,Light truck,Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
HI,trn_freight_road,Light truck,NG,2045,HDV-EV_New_Reg10-2045,2045,0.417
HI,trn_freight_road,Light truck,BEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
HI,trn_freight_road,Light truck,FCEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
HI,trn_freight_road,Light truck,Hybrid Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
HI,trn_freight_road,Light truck,Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
HI,trn_freight_road,Light truck,NG,2050,HDV-EV_New_Reg10-2050,2050,0.5
HI,trn_freight_road,Light truck,BEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
HI,trn_freight_road,Light truck,FCEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
HI,trn_freight_road,Light truck,Hybrid Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
HI,trn_freight_road,Light truck,Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
HI,trn_freight_road,Light truck,NG,2055,HDV-EV_New_Reg10-2055,2055,0.5
IA,trn_freight_road,Light truck,BEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IA,trn_freight_road,Light truck,FCEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IA,trn_freight_road,Light truck,Hybrid Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IA,trn_freight_road,Light truck,Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IA,trn_freight_road,Light truck,NG,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IA,trn_freight_road,Light truck,BEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
IA,trn_freight_road,Light truck,FCEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
IA,trn_freight_road,Light truck,Hybrid Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
IA,trn_freight_road,Light truck,Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
IA,trn_freight_road,Light truck,NG,2030,HDV-EV_New_Reg10-2030,2030,0.167
IA,trn_freight_road,Light truck,BEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
IA,trn_freight_road,Light truck,FCEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
IA,trn_freight_road,Light truck,Hybrid Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
IA,trn_freight_road,Light truck,Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
IA,trn_freight_road,Light truck,NG,2035,HDV-EV_New_Reg10-2035,2035,0.25
IA,trn_freight_road,Light truck,BEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
IA,trn_freight_road,Light truck,FCEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
IA,trn_freight_road,Light truck,Hybrid Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
IA,trn_freight_road,Light truck,Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
IA,trn_freight_road,Light truck,NG,2040,HDV-EV_New_Reg10-2040,2040,0.333
IA,trn_freight_road,Light truck,BEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
IA,trn_freight_road,Light truck,FCEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
IA,trn_freight_road,Light truck,Hybrid Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
IA,trn_freight_road,Light truck,Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
IA,trn_freight_road,Light truck,NG,2045,HDV-EV_New_Reg10-2045,2045,0.417
IA,trn_freight_road,Light truck,BEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
IA,trn_freight_road,Light truck,FCEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
IA,trn_freight_road,Light truck,Hybrid Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
IA,trn_freight_road,Light truck,Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
IA,trn_freight_road,Light truck,NG,2050,HDV-EV_New_Reg10-2050,2050,0.5
IA,trn_freight_road,Light truck,BEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
IA,trn_freight_road,Light truck,FCEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
IA,trn_freight_road,Light truck,Hybrid Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
IA,trn_freight_road,Light truck,Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
IA,trn_freight_road,Light truck,NG,2055,HDV-EV_New_Reg10-2055,2055,0.5
ID,trn_freight_road,Light truck,BEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
ID,trn_freight_road,Light truck,FCEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
ID,trn_freight_road,Light truck,Hybrid Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
ID,trn_freight_road,Light truck,Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
ID,trn_freight_road,Light truck,NG,2025,HDV-EV_New_Reg10-2025,2025,0.0833
ID,trn_freight_road,Light truck,BEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
ID,trn_freight_road,Light truck,FCEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
ID,trn_freight_road,Light truck,Hybrid Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
ID,trn_freight_road,Light truck,Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
ID,trn_freight_road,Light truck,NG,2030,HDV-EV_New_Reg10-2030,2030,0.167
ID,trn_freight_road,Light truck,BEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
ID,trn_freight_road,Light truck,FCEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
ID,trn_freight_road,Light truck,Hybrid Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
ID,trn_freight_road,Light truck,Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
ID,trn_freight_road,Light truck,NG,2035,HDV-EV_New_Reg10-2035,2035,0.25
ID,trn_freight_road,Light truck,BEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
ID,trn_freight_road,Light truck,FCEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
ID,trn_freight_road,Light truck,Hybrid Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
ID,trn_freight_road,Light truck,Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
ID,trn_freight_road,Light truck,NG,2040,HDV-EV_New_Reg10-2040,2040,0.333
ID,trn_freight_road,Light truck,BEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
ID,trn_freight_road,Light truck,FCEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
ID,trn_freight_road,Light truck,Hybrid Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
ID,trn_freight_road,Light truck,Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
ID,trn_freight_road,Light truck,NG,2045,HDV-EV_New_Reg10-2045,2045,0.417
ID,trn_freight_road,Light truck,BEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
ID,trn_freight_road,Light truck,FCEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
ID,trn_freight_road,Light truck,Hybrid Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
ID,trn_freight_road,Light truck,Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
ID,trn_freight_road,Light truck,NG,2050,HDV-EV_New_Reg10-2050,2050,0.5
ID,trn_freight_road,Light truck,BEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
ID,trn_freight_road,Light truck,FCEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
ID,trn_freight_road,Light truck,Hybrid Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
ID,trn_freight_road,Light truck,Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
ID,trn_freight_road,Light truck,NG,2055,HDV-EV_New_Reg10-2055,2055,0.5
IL,trn_freight_road,Light truck,BEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IL,trn_freight_road,Light truck,FCEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IL,trn_freight_road,Light truck,Hybrid Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IL,trn_freight_road,Light truck,Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IL,trn_freight_road,Light truck,NG,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IL,trn_freight_road,Light truck,BEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
IL,trn_freight_road,Light truck,FCEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
IL,trn_freight_road,Light truck,Hybrid Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
IL,trn_freight_road,Light truck,Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
IL,trn_freight_road,Light truck,NG,2030,HDV-EV_New_Reg10-2030,2030,0.167
IL,trn_freight_road,Light truck,BEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
IL,trn_freight_road,Light truck,FCEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
IL,trn_freight_road,Light truck,Hybrid Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
IL,trn_freight_road,Light truck,Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
IL,trn_freight_road,Light truck,NG,2035,HDV-EV_New_Reg10-2035,2035,0.25
IL,trn_freight_road,Light truck,BEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
IL,trn_freight_road,Light truck,FCEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
IL,trn_freight_road,Light truck,Hybrid Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
IL,trn_freight_road,Light truck,Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
IL,trn_freight_road,Light truck,NG,2040,HDV-EV_New_Reg10-2040,2040,0.333
IL,trn_freight_road,Light truck,BEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
IL,trn_freight_road,Light truck,FCEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
IL,trn_freight_road,Light truck,Hybrid Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
IL,trn_freight_road,Light truck,Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
IL,trn_freight_road,Light truck,NG,2045,HDV-EV_New_Reg10-2045,2045,0.417
IL,trn_freight_road,Light truck,BEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
IL,trn_freight_road,Light truck,FCEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
IL,trn_freight_road,Light truck,Hybrid Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
IL,trn_freight_road,Light truck,Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
IL,trn_freight_road,Light truck,NG,2050,HDV-EV_New_Reg10-2050,2050,0.5
IL,trn_freight_road,Light truck,BEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
IL,trn_freight_road,Light truck,FCEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
IL,trn_freight_road,Light truck,Hybrid Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
IL,trn_freight_road,Light truck,Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
IL,trn_freight_road,Light truck,NG,2055,HDV-EV_New_Reg10-2055,2055,0.5
IN,trn_freight_road,Light truck,BEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IN,trn_freight_road,Light truck,FCEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IN,trn_freight_road,Light truck,Hybrid Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IN,trn_freight_road,Light truck,Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IN,trn_freight_road,Light truck,NG,2025,HDV-EV_New_Reg10-2025,2025,0.0833
IN,trn_freight_road,Light truck,BEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
IN,trn_freight_road,Light truck,FCEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
IN,trn_freight_road,Light truck,Hybrid Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
IN,trn_freight_road,Light truck,Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
IN,trn_freight_road,Light truck,NG,2030,HDV-EV_New_Reg10-2030,2030,0.167
IN,trn_freight_road,Light truck,BEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
IN,trn_freight_road,Light truck,FCEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
IN,trn_freight_road,Light truck,Hybrid Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
IN,trn_freight_road,Light truck,Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
IN,trn_freight_road,Light truck,NG,2035,HDV-EV_New_Reg10-2035,2035,0.25
IN,trn_freight_road,Light truck,BEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
IN,trn_freight_road,Light truck,FCEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
IN,trn_freight_road,Light truck,Hybrid Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
IN,trn_freight_road,Light truck,Liquids,2040,HDV-EV_New_Reg10-2040,2040,0.333
IN,trn_freight_road,Light truck,NG,2040,HDV-EV_New_Reg10-2040,2040,0.333
IN,trn_freight_road,Light truck,BEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
IN,trn_freight_road,Light truck,FCEV,2045,HDV-EV_New_Reg10-2045,2045,0.417
IN,trn_freight_road,Light truck,Hybrid Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
IN,trn_freight_road,Light truck,Liquids,2045,HDV-EV_New_Reg10-2045,2045,0.417
IN,trn_freight_road,Light truck,NG,2045,HDV-EV_New_Reg10-2045,2045,0.417
IN,trn_freight_road,Light truck,BEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
IN,trn_freight_road,Light truck,FCEV,2050,HDV-EV_New_Reg10-2050,2050,0.5
IN,trn_freight_road,Light truck,Hybrid Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
IN,trn_freight_road,Light truck,Liquids,2050,HDV-EV_New_Reg10-2050,2050,0.5
IN,trn_freight_road,Light truck,NG,2050,HDV-EV_New_Reg10-2050,2050,0.5
IN,trn_freight_road,Light truck,BEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
IN,trn_freight_road,Light truck,FCEV,2055,HDV-EV_New_Reg10-2055,2055,0.5
IN,trn_freight_road,Light truck,Hybrid Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
IN,trn_freight_road,Light truck,Liquids,2055,HDV-EV_New_Reg10-2055,2055,0.5
IN,trn_freight_road,Light truck,NG,2055,HDV-EV_New_Reg10-2055,2055,0.5
KS,trn_freight_road,Light truck,BEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
KS,trn_freight_road,Light truck,FCEV,2025,HDV-EV_New_Reg10-2025,2025,0.0833
KS,trn_freight_road,Light truck,Hybrid Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
KS,trn_freight_road,Light truck,Liquids,2025,HDV-EV_New_Reg10-2025,2025,0.0833
KS,trn_freight_road,Light truck,NG,2025,HDV-EV_New_Reg10-2025,2025,0.0833
KS,trn_freight_road,Light truck,BEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
KS,trn_freight_road,Light truck,FCEV,2030,HDV-EV_New_Reg10-2030,2030,0.167
KS,trn_freight_road,Light truck,Hybrid Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
KS,trn_freight_road,Light truck,Liquids,2030,HDV-EV_New_Reg10-2030,2030,0.167
KS,trn_freight_road,Light truck,NG,2030,HDV-EV_New_Reg10-2030,2030,0.167
KS,trn_freight_road,Light truck,BEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
KS,trn_freight_road,Light truck,FCEV,2035,HDV-EV_New_Reg10-2035,2035,0.25
KS,trn_freight_road,Light truck,Hybrid Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
KS,trn_freight_road,Light truck,Liquids,2035,HDV-EV_New_Reg10-2035,2035,0.25
KS,trn_freight_road,Light truck,NG,2035,HDV-EV_New_Reg10-2035,2035,0.25
KS,trn_freight_road,Light truck,BEV,2040,HDV-EV_New_Reg10-2040,2040,0.333
