########## Scenario Component Metadata ##########
#Scenario component type: Market Share
#Type: EV passenger cars and trucks
#Subset: trn_pass_road_LDV_4W : Car : BEV : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Car : FCEV : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Large Car and Truck : BEV : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Large Car and Truck : FCEV : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Mini Car : BEV : million pass-km : Trn-Onroad;
#Superset: trn_pass_road_LDV_4W : Car : BEV : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Car : FCEV : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Car : Hybrid Liquids : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Car : Liquids : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Car : NG : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Large Car and Truck : BEV : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Large Car and Truck : FCEV : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Large Car and Truck : Hybrid Liquids : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Large Car and Truck : Liquids : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Large Car and Truck : NG : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Mini Car : BEV : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Mini Car : FCEV : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Mini Car : Hybrid Liquids : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Mini Car : Liquids : million pass-km : Trn-Onroad;trn_pass_road_LDV_4W : Mini Car : NG : million pass-km : Trn-Onroad;
#Applied to: New Purchases
#Treatment: Across Selected Regions
#Constraint: Lower
#Policy name: EV-passenger-cars-and-trucks_New_Reg1701350367823
#Market name: EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
#Table data:2025   ,   .25
#Table data:2030   , .66
#Table data:2035   ,   1.00
#Table data:2040   ,   1.00
#Table data:2045   ,   1.00
#Table data:2050   ,   1.00
#################################################
INPUT_TABLE
Variable ID
GLIMPSEPFStdActivate

region,policy,market,type,year,constrained
MS,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
MS,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
MS,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
MS,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
MS,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
MS,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
MT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
MT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
MT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
MT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
MT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
MT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
NC,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
NC,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
NC,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
NC,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
NC,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
NC,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
ND,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
ND,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
ND,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
ND,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
ND,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
ND,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
NE,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
NE,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
NE,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
NE,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
NE,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
NE,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
NH,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
NH,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
NH,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
NH,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
NH,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
NH,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
NJ,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
NJ,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
NJ,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
NJ,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
NJ,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
NJ,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
NM,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
NM,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
NM,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
NM,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
NM,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
NM,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
NV,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
NV,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
NV,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
NV,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
NV,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
NV,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
NY,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
NY,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
NY,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
NY,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
NY,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
NY,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
OH,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
OH,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
OH,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
OH,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
OH,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
OH,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
OK,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
OK,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
OK,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
OK,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
OK,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
OK,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
OR,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
OR,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
OR,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
OR,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
OR,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
OR,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
PA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
PA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
PA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
PA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
PA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
PA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
RI,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
RI,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
RI,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
RI,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
RI,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
RI,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
SC,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
SC,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
SC,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
SC,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
SC,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
SC,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
SD,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
SD,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
SD,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
SD,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
SD,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
SD,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
TN,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
TN,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
TN,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
TN,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
TN,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
TN,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
TX,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
TX,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
TX,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
TX,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
TX,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
TX,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
UT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
UT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
UT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
UT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
UT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
UT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
VA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
VA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
VA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
VA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
VA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
VA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
VT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
VT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
VT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
VT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
VT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
VT,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
WA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
WA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
WA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
WA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
WA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
WA,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
WI,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
WI,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
WI,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
WI,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
WI,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
WI,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
WV,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
WV,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
WV,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
WV,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
WV,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
WV,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
WY,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2025,RES,2025,1
WY,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2030,RES,2030,1
WY,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2035,RES,2035,1
WY,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2040,RES,2040,1
WY,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2045,RES,2045,1
WY,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,EV-passenger-cars-and-trucks_New_Reg_Mkt1701350367823-2050,RES,2050,1
